name,link,tag
Cùng học Cờ Lao – Azure Phần 4.2: Deploy ứng dụng lên Azure App Service trong 5 phút,https://toidicodedao.com/2019/04/23/cung-hoc-co-lao-azure-phan-4-2-deploy-ung-dung-len-azure-app-service-trong-5-phut/,điện toán đám mây
"Cùng học Cờ Lao – Sự ra đời của Cloud; AWS, Azure, Google Cloud Platform và các dịch vụ của họ",https://toidicodedao.com/2018/11/27/cloud-ra-doi-cloud-provider-aws-azure-gcp/,điện toán đám mây
Sự khác biệt giữa server-side rendering và client-side rendering,https://toidicodedao.com/2018/09/11/su-khac-biet-giua-server-side-rendering-va-client-side-rendering/,web development
Tại sao code hiện tại của dự án lại … “tởm” quá vậy?,https://toidicodedao.com/2018/05/22/tai-sao-code-tom/,technology
Tổng quan về testing – Phần 1: Tại sao lập trình viên cần biết về testing?,https://toidicodedao.com/2017/12/26/tong-quan-testing-1-lap-trinh-vien-biet-ve-testing/,unit test
"Series Nhập Môn Lập Trình – Học “xong” lập trình thì làm gì, khi nào đi làm được??",https://toidicodedao.com/2017/07/13/hoc-lap-trinh-khi-nao-di-lam-duoc/,đi làm
Series Nhập Môn Lập Trình – Năm con đường kiếm tiền từ nghề lập trình,https://toidicodedao.com/2017/07/11/kiem-tien-tu-lap-trinh/,startup
Series Nhập Môn Lập Trình – Những tố chất cần có để trở thành lập trình viên,https://toidicodedao.com/2017/03/30/to-chat-de-tro-thanh-lap-trinh-vien/,series nhập môn lập trình
Phần mềm cũng giống bánh mì và … xôi,https://toidicodedao.com/2016/12/08/phan-mem-cung-giong-banh-mi-va-xoi/,software
JS Truyền Kì – Chương 2: Võ lâm dậy sóng,https://toidicodedao.com/2016/08/18/js-truyen-ki-chuong-2-vo-lam-day-song/,source code
Series SOLID cho thanh niên code CỨNG: Open/Closed Principle,https://toidicodedao.com/2016/05/10/series-solid-cho-thanh-nien-code-cung-openclosed-principle/,srp
Chuyện cái comment,https://thefullsnack.com/posts/comment-story.html,"code , rust , databasechuy"
Phân tích thiết kế hệ thống thông tin sử dụng biểu đồ UML (Phần 2),https://viblo.asia/p/phan-tich-thiet-ke-he-thong-thong-tin-su-dung-bieu-do-uml-phan-2-0bDM6wpAG2X4,sequence diagram
Giới thiệu về Matplotlib (một thư viện rất hữu ích của Python dùng để vẽ đồ thị),https://viblo.asia/p/gioi-thieu-ve-matplotlib-mot-thu-vien-rat-huu-ich-cua-python-dung-de-ve-do-thi-yMnKMN6gZ7P,hoc python
Xây dựng RESTful API đơn giản với NodeJS,https://viblo.asia/p/xay-dung-restful-api-don-gian-voi-nodejs-1Je5EdewlnL,restful
Học React/Redux qua ví dụ thực tế: Kết nối với SoundCloud,https://codeaholicguy.com/2016/11/15/hoc-reactredux-qua-vi-du-thuc-te-ket-noi-voi-soundcloud/,redux
JavaScript Object dưới con mắt của Java Developer,https://codeaholicguy.com/2015/12/22/javascript-object-duoi-con-mat-cua-java-developer/,javascript
Android Bài 3: Tạo Mới Project & Làm Quen Với Android Studio,https://yellowcodebooks.com/2016/09/01/bai-3-tao-moi-project-lam-quen-voi-android-studio/,android  java
Java Bài 14: StringBuffer Và StringBuilder,https://yellowcodebooks.com/2017/02/14/java-bai-14-stringbuffer-va-stringbuilder/,java
"Silicon Valley, Route 128 và Việt Nam?",https://thefullsnack.com/posts/silicon-valley-va-vietnam.html,"random , opinionsilicon , route"
Đôi điều về Regex,https://thefullsnack.com/posts/regex.html,"random , opinion"
Weekend Reading 22/07/2017,https://thefullsnack.com/posts/good-reads-22-07-2017.html,"random , opinion , readingweekend"
Học React/Redux qua ví dụ thực tế: Kết nối React với Redux,https://codeaholicguy.com/2016/09/06/hoc-reactredux-qua-vi-du-thuc-te-ket-noi-react-voi-redux/,redux
Java những điều có thể bạn đã biết: Có gì mới trong Java 8 (Phần 2),https://codeaholicguy.com/2015/12/20/java-nhung-dieu-co-the-ban-da-biet-co-gi-moi-trong-java-8-phan-2/,java những điều có thể bạn đã biết
Android Bài 2: Cài Đặt Các Công Cụ Phát Triển Cho Android,https://yellowcodebooks.com/2016/08/31/bai-2-cai-dat-cac-cong-cu-phat-trien-android/,android  java
Java Bài 19: Package,https://yellowcodebooks.com/2017/05/23/java-bai-19-package/,java
Algorithm Visualization,https://thefullsnack.com/posts/algorithm-visualization.html,"code , algorithm , visualization , calgorithm"
Algorithm in Frontend - Kỳ 1: Xử lý dữ liệu trên Frontend,https://thefullsnack.com/posts/frontend-algorithm-001.html,"code , algorithm , frontendalgorithm"
Môi trường làm việc ở Mỹ và Trung Quốc,https://thefullsnack.com/posts/cach-lam-viec-my-va-trung-quoc.html,"random , opinionm"
Code không màu...,https://thefullsnack.com/posts/vim-no-color.html,"vim , opinioncode"
Chuyện răng ri mô rứa :)),https://thefullsnack.com/posts/giong-dia-phuong.html,"random , opinionchuy"
Kĩ thuật Memoize cải thiện performance,https://thefullsnack.com/posts/memoize.html,"javascript , memoize , performance , algorithmk"
"Mathematics as a hobby, tại sao không?",https://thefullsnack.com/posts/math-as-a-hobby.html,"random , math , opinion , reading , reviewmathematics , t"
Thư gửi con trai của ba,https://thefullsnack.com/posts/evan-letter.html,randomth
Lập trình và Toán học,https://thefullsnack.com/posts/lap-trinh-va-toan-hoc.html,"opinion , random , math , algorithml"
Học React/Redux qua ví dụ thực tế: Redux,https://codeaholicguy.com/2016/08/16/hoc-reactredux-qua-vi-du-thuc-te-redux/,redux
Angular 2 Beta và những sự thay đổi,https://codeaholicguy.com/2015/12/18/angular-2-beta-va-nhung-su-thay-doi/,javascript
Android Bài 1: Giới Thiệu Về Android & Môi Trường Phát Triển Phần Mềm,https://yellowcodebooks.com/2016/08/26/lap-trinh-android-bai-1-gioi-thieu-ve-android-moi-truong-phat-trien-pham-mem/,android  java
Java Bài 16: Đối Tượng (Object) & Lớp (Class),https://yellowcodebooks.com/2017/03/22/java-bai-16-doi-tuong-object-lop-class/,java
Java Bài 7: Nhập/Xuất Trên Console,https://yellowcodebooks.com/2016/11/01/java-bai-7-nhapxuat-tren-console/,java
"Đọc cái gì, và đọc ở đâu",https://thefullsnack.com/posts/the-source-of-knowledge.html,"random , opinion , v"
Back to work...,https://thefullsnack.com/posts/back-to-work.html,"random , opinionback"
Vài phím kinh nghiệm thường gặp khi dùng Vim,https://thefullsnack.com/posts/vai-phim-tat-vim.html,vimv
Làm game Flappy Bird trên Arduino,https://thefullsnack.com/posts/lam-game-flappy-bird-tren-arduino.html,"arduino , game , hacking , hardwarel"
Thế giới của abstraction và khi abstraction bị rò rỉ,https://quan-cam.com/posts/ro-ri-abstraction, programming
[Sách hay nên đọc] The Shortest History of Europe,https://quan-cam.com/posts/the-shortest-history-of-europe, book
Học React/Redux qua ví dụ thực tế: Testing,https://codeaholicguy.com/2016/07/26/hoc-reactredux-qua-vi-du-thuc-te-testing/,redux
Java những điều có thể bạn đã biết: Có gì mới trong Java 8 (Phần 1),https://codeaholicguy.com/2015/12/16/java-nhung-dieu-co-the-ban-da-biet-co-gi-moi-trong-java-8-phan-1/,java những điều có thể bạn đã biết
"Java Bài 49 – Thread Pool Tập 2 – Executors, Executor Và ExecutorService",https://yellowcodebooks.com/2019/09/16/java-bai-49-thread-pool-tap-2-executors-executor-va-executorservice/,java
Java Bài 41: Thread Tập 1 – Thread Và Các Khái Niệm,https://yellowcodebooks.com/2018/08/10/java-bai-41-thread-tap-1-thread-va-cac-khai-niem/,java
Java Bài 13: Chuỗi (String),https://yellowcodebooks.com/2017/01/10/java-bai-13-chuoi-string/,java
Java Bài 5: Toán Tử (Operator),https://yellowcodebooks.com/2016/10/12/java-bai-5-cac-toan-tu-operators/,java
Chuyện biểu diễn ma trận trên máy tính,https://thefullsnack.com/posts/matrix-representation.html,"emulator , javascript , bitwise , rust , hacking , hardware , game , mathchuy"
Kinh nghiệm làm việc với Cgo,https://thefullsnack.com/posts/vai-dieu-ve-cgo.html,"code , c , gokinh"
Chuyện ăn cắp,https://quan-cam.com/posts/chuyen-an-cap, opinion
Học React/Redux qua ví dụ thực tế: Viết Component đầu tiên,https://codeaholicguy.com/2016/07/19/hoc-reactredux-qua-vi-du-thuc-te-viet-component-dau-tien/,redux
Series Java những điều có thể bạn đã biết: Map/HashMap hoạt động như thế nào?,https://codeaholicguy.com/2015/12/13/series-java-nhung-dieu-co-the-ban-da-biet-maphashmap-hoat-dong-nhu-the-nao/,java những điều có thể bạn đã biết
Java Bài 48: Thread Pool Tập 1 – Làm Quen Với Thread Pool,https://yellowcodebooks.com/2019/07/25/java-bai-48-thread-pool-tap-1-lam-quen-voi-thread-pool/,java
Java Bài 12: Tiếp Tục Nói Về Mảng,https://yellowcodebooks.com/2017/01/03/java-bai-12-tiep-tuc-noi-ve-mang/,java
Java Bài 10: Các Câu Lệnh Nhảy (break Và continue) Trong Vòng Lặp,https://yellowcodebooks.com/2016/12/09/java-bai-10-cac-cau-lenh-nhay-trong-vong-lap/,java
Chuyện lương :)),https://thefullsnack.com/posts/my-salary-story.html,randomchuy
Khi những con số biết lừa,https://thefullsnack.com/posts/the-numbers-do-lie.html,"math , randomkhi"
ExUnit capture log và Erlang IO system,https://quan-cam.com/posts/exunit-capture-log-va-erlang-io-system, erlang elixir
Vô chiêu thắng hữu chiêu,https://quan-cam.com/posts/vo-chieu-thang-huu-chieu, opinion
Six confusing features in Ruby,https://quan-cam.com/posts/six-confusing-features-in-ruby, ruby programming
Học React/Redux qua ví dụ thực tế: Khởi tạo project,https://codeaholicguy.com/2016/06/28/hoc-reactredux-qua-vi-du-thuc-te-khoi-tao-project/,redux
Series AngularJS cho người mới: Forms và Models,https://codeaholicguy.com/2015/12/10/series-angularjs-cho-nguoi-moi-forms-va-models/,javascript
Giới thiệu về Microservices (Phần 3) Những ưu nhược điểm của Microservices,https://codeaholicguy.com/2015/11/16/gioi-thieu-ve-microservices-phan-3-nhung-uu-nhuoc-diem-cua-microservices/,""
Java Bài 47: Deadlock,https://yellowcodebooks.com/2019/06/05/java-bai-47-deadlock/,java
Java Bài 9: Câu Lệnh Lặp,https://yellowcodebooks.com/2016/11/26/java-bai-9-cac-cau-lenh-lap/,java
Java Bài 1: Tổng Quan Về Java,https://yellowcodebooks.com/2016/09/28/java-bai-1-tong-quan-ve-java/,java
[Review] Game Engine Black Book,https://thefullsnack.com/posts/game-engine-black-book.html,"review , reading"
Viết ứng dụng đọc tin HackerNews bằng Rust,https://thefullsnack.com/posts/making-rust-hackernews.html,"rust , codevi"
Viết cho tuổi 20,https://quan-cam.com/posts/viet-cho-tuoi-20, random opinion
Trứng lòng đào và các vấn đề đồng hồ trong lập trình,https://quan-cam.com/posts/trung-long-dao-va-dong-ho, distributed-system
My daily routine and why I love it,https://quan-cam.com/posts/my-daily-routine, lifestyle
Định hướng,https://quan-cam.com/posts/dinh-huong, random opinion
Tự tin khoe cá tính với Github Profile README,https://codeaholicguy.com/2020/08/26/tu-tin-khoe-ca-tinh-voi-github-profile-readme/,""
“Đùa nghịch” với Docker trong 5 phút,https://codeaholicguy.com/2018/08/30/dua-nghich-voi-docker-trong-5-phut/,nodejs
Tôi đã làm cho bạn nhân viên bán hàng sung sướng như thế nào?,https://codeaholicguy.com/2018/07/04/toi-da-lam-cho-ban-nhan-vien-ban-hang-sung-suong-nhu-the-nao/,redux
CORS là gì?,https://codeaholicguy.com/2018/05/07/cors-la-gi/,""
"Chuyện tối ưu code, xấu đẹp, đẹp xấu",https://codeaholicguy.com/2017/11/27/chuyen-toi-uu-code-xau-dep-dep-xau/,""
Chuyện xưa cũ: Ai chưa đọc JavaScript The Good Parts,https://codeaholicguy.com/2016/06/21/chuyen-xua-cu-ai-chua-doc-javascript-the-good-parts/,javascript
Giới thiệu về Microservices (Phần 2) Đơn giản hóa mọi sự phức tạp với Microservices,https://codeaholicguy.com/2015/11/15/gioi-thieu-ve-microservices-phan-2-don-gian-hoa-moi-su-phuc-tap-voi-microservices/,""
Java Bài 46: Đồng Bộ Hóa Tập 3 – Đồng Bộ Cooperation – Các Từ Khóa wait/notify/notifyall,https://yellowcodebooks.com/2019/02/25/java-bai-46/,java
Java Bài 6: Ép Kiểu & Comment Source Code,https://yellowcodebooks.com/2016/10/25/java-bai-6-ep-kieu-comment-source-code/,java
Algorithm in Frontend - Kỳ 2: Tree và Menu,https://thefullsnack.com/posts/frontend-algorithm-002.html,"code , frontend , algorithmalgorithm"
Rust và Lập trình Web,https://thefullsnack.com/posts/rust-for-the-web.html,"rust , coderust"
Tính nhẩm đổi màu RGB ra Hexadecimal và ngược lại,https://thefullsnack.com/posts/rgb-to-hex.html,"math , codet"
Khi user ngoan cố...,https://thefullsnack.com/posts/khi-user-ngoan-co.html,randomkhi
Cài đặt Rust trên Arch Linux,https://thefullsnack.com/posts/rust-linux.html,"rust , linux , vimc"
Làm thế nào để viết blog kĩ thuật?,https://thefullsnack.com/posts/lam-the-nao-viet-blog-ki-thuat.html,"opinion , writing , randoml"
Rust là gì? Có ăn được không?,https://thefullsnack.com/posts/rust-intro.html,rustrust
Nihilism - Nothing is responsible for anything,https://thefullsnack.com/posts/nihilism.html,"opinion , randomnihilism"
Tiết kiệm thời gian commit bằng WhatTheCommit,https://thefullsnack.com/posts/what-the-commit.html,gitti
Vài điều linh tinh về Github,https://thefullsnack.com/posts/tan-man-github.html,"random , opinionv"
Nhật ký hốt sh*t—Chuyện về cái service A,https://quan-cam.com/posts/chuyen-ve-cai-service-a, elixir erlang
Elixir - Ngôn ngữ được viết bằng macros,https://quan-cam.com/posts/elixir-ngon-ngu-viet-bang-macro, elixir programming
[DIY] Tự viết driver cho Redis trong 30 phút với Rust,https://quan-cam.com/posts/tu-viet-redis-driver-voi-rust, programming rust
"Chạy database migration khi deploy, nên hay không?",https://quan-cam.com/posts/migrate-khi-deploy-nen-hay-khong, backend
Chuyện xưa cũ: Nên dùng === hay == để so sánh trong Javascript?,https://codeaholicguy.com/2016/06/14/nen-dung-hay-de-so-sanh-trong-javascript/,javascript
Giới thiệu về Microservices (Phần 1) Điạ ngục kiến trúc một khối,https://codeaholicguy.com/2015/11/13/gioi-thieu-ve-microservices-phan-1-dia-nguc-kien-truc-mot-khoi/,""
Java Bài 44: Đồng Bộ Hoá Tập 1 – Làm Quen Với Đồng Bộ Hoá,https://yellowcodebooks.com/2018/10/25/java-bai-44-dong-bo-hoa-tap-1-lam-quen-voi-dong-bo-hoa/,java
"Java Bài 40: Exception Tập 4 – Throw, Throws & Custom Exception",https://yellowcodebooks.com/2018/07/06/java-bai-40-exception-tap-4-throw-throws-custom-exception/,java
Java Bài 3: Làm Quen Với Eclipse/InteliJ & Tạo Mới Project,https://yellowcodebooks.com/2016/10/02/java-bai-3-tao-moi-project-lam-quen-voi-eclipse/,java
Chuyện nói tiếng Anh,https://thefullsnack.com/posts/chuyen-tieng-anh.html,"opinion , randomchuy"
"Rock band và Dev team, từ chuyện Outsourcing đến chuyện làm Product",https://thefullsnack.com/posts/rock-band-va-dev-team.html,"random , opinionrock , t"
Rework và tư duy build sản phẩm,https://thefullsnack.com/posts/rework.html,"reading , review , opinionrework"
Lamport timestamp,https://quan-cam.com/posts/lamport-timestamp, distributed-system paper-review
[Review sách] Work Effectively With Legacy Code,https://quan-cam.com/posts/review-work-effectively-with-legacy-code, book-review
Tôi đã tiết kiệm $5 mỗi tháng với Heroku như thế nào?,https://quan-cam.com/posts/toi-da-tiet-kiem-5-do-moi-thang-voi-heroku-nhu-the-nao, heroku
Facebook đã tạo hiệu ứng xoxo như thế nào?,https://codeaholicguy.com/2018/03/27/facebook-da-tao-hieu-ung-xoxo-nhu-the-nao/,""
Tại sao developer cần biết Regular Expression?,https://codeaholicguy.com/2017/10/31/tai-sao-developer-can-biet-regular-expression/,""
Những vấn đề thường được hỏi khi phỏng vấn về JavaScript,https://codeaholicguy.com/2016/05/17/nhung-van-de-thuong-duoc-hoi-khi-phong-van-ve-javascript/,kinh nghiệm phỏng vấn
Series AngularJS cho người mới: Built-in Directives (Phần 3),https://codeaholicguy.com/2015/11/12/series-angularjs-built-in-directives-phan-3/,javascript
Java Bài 45: Đồng Bộ Hóa Tập 2 – Đồng Bộ Mutual Exclusive & Từ Khóa synchronized,https://yellowcodebooks.com/2018/11/20/java-bai-45-dong-bo-hoa-tap-2-dong-bo-mutual-exclusive-tu-khoa-synchronized/,java
Java Bài 38: Exception Tập 2 – Bắt (Bẫy) Exception Thông Qua Try Catch,https://yellowcodebooks.com/2018/02/06/java-bai-38-exception-tap-2-bat-bay-exception/,java
Java Bài 4: Biến Và Hằng Trong Java,https://yellowcodebooks.com/2016/10/09/java-bai-4-bien-va-hang-trong-java/,java
“Always negative your paid time off”,https://thefullsnack.com/posts/negative-your-paid-time-off.html,"random , opinion"
Tự làm đồng hồ Pomodoro để bàn,https://thefullsnack.com/posts/diy-pomodoro-timer.html,"hacking , hardwaret"
Timing attack,https://quan-cam.com/posts/timing-attack, security
Tại sao phải viết code thật đẹp?,https://codeaholicguy.com/2017/09/10/tai-sao-phai-viet-code-that-dep/,""
Tạo Slack Bot đơn giản với NodeJs và Botkit,https://codeaholicguy.com/2016/04/12/tao-slack-bot-don-gian-voi-nodejs-va-botkit/,nodejs
Series AngularJS cho người mới: Built-in Directives (Phần 2),https://codeaholicguy.com/2015/11/11/series-angularjs-built-in-directives-phan-2/,javascript
Java Bài 42: Thread Tập 2 – Các Cách Thức Để Tạo Một Thread,https://yellowcodebooks.com/2018/08/22/java-bai-42-thread-tap-2-cac-cach-thuc-de-tao-mot-thread/,java
Java Bài 2: Cài Đặt Các Công Cụ Phát Triển Cho Java,https://yellowcodebooks.com/2016/09/29/java-bai-2-cai-dat-cac-cong-cu-phat-trien-cho-java/,java
Mô hình toán học và DotA 2,https://thefullsnack.com/posts/mo-hinh-toan.html,"research , mathm"
Cache stampede—Hiện tượng chất đống cache,https://quan-cam.com/posts/cache-stampede-hien-tuong-chat-dong-cache, backend elixir
do {} while(0) loop,https://quan-cam.com/posts/do-while-0-loop, programming
UDP trong Elixir và thủ thuật cache UDP header,https://quan-cam.com/posts/cache-udp-header-trong-elixir, elixir
Nói chuyện về Kotlin,https://codeaholicguy.com/2017/06/28/noi-chuyen-ve-kotlin/,kotlin
"Điểm qua các JavaScript frameworks, libraries và tools",https://codeaholicguy.com/2016/04/05/diem-qua-cac-javascript-frameworks-libraries-va-tools/,javascript
Series AngularJS cho người mới: Built-in Directives (Phần 1),https://codeaholicguy.com/2015/11/08/series-angularjs-built-in-directives/,javascript
Java Bài 43: Thread Tập 3 – Vòng Đời Của Thread,https://yellowcodebooks.com/2018/10/09/java-bai-43-thread-tap-3-vong-doi-cua-thread/,java
Java Bài 8: Câu Lệnh Điều Kiện,https://yellowcodebooks.com/2016/11/22/java-bai-8-block-scope-cac-cau-lenh-dieu-kien/,java
Quy tắc của Hướng đạo sinh và nghề Lập trình,https://thefullsnack.com/posts/boy-scout-rule.html,"opinion , random , readingquy"
Vấn đề bản quyền bài viết,https://thefullsnack.com/posts/ban-quyen-bai-viet.html,"random , opinionv"
Tản mạn về nghề đi code thuê,https://thefullsnack.com/posts/tu-giac-lap-trinh.html,"random , opiniont"
Growth Hacking dành cho Developer,https://thefullsnack.com/posts/developer-va-growth-hacking.html,"opinion , growthhacking , reviewgrowth"
Dùng Vim làm REST API client,https://thefullsnack.com/posts/vim-rest.html,vimd
Nhân ma trận - Phần 2: Tính toán trên GPU,https://thefullsnack.com/posts/nhan-ma-tran-2.html,"algorithm , math , gpunh"
Giả định và Suy nghĩ khoa học,https://quan-cam.com/posts/gia-dinh-va-suy-nghi-khoa-hoc, opinion
Học React/Redux qua ví dụ thực tế: Sử dụng dữ liệu từ SoundCloud API và kết thúc hành trình,https://codeaholicguy.com/2017/04/07/hoc-reactredux-qua-vi-du-thuc-te-su-dung-du-lieu-tu-soundcloud-api-va-ket-thuc-hanh-trinh/,redux
Học ReactJS trong 15 phút (Phần cuối),https://codeaholicguy.com/2016/03/08/hoc-reactjs-trong-15-phut-phan-cuoi/,reactjs
Series AngularJS cho người mới: Controller,https://codeaholicguy.com/2015/10/29/series-angularjs-hay-ho-controller/,javascript
Java Bài 34: Lớp Lồng,https://yellowcodebooks.com/2017/11/01/java-bai-34-lop-long/,java
Java Bài 31: Ép Kiểu Trong OOP,https://yellowcodebooks.com/2017/09/20/java-bai-31-ep-kieu-trong-oop/,java
Java Bài 24: Lớp Object,https://yellowcodebooks.com/2017/08/02/java-bai-24-lop-object/,java
Speed listening,https://thefullsnack.com/posts/speed-listening.html,"random , opinionspeed"
Một số thay đổi trên blog gần đây,https://thefullsnack.com/posts/blog-update.html,"random , opinionm"
Fun: Tư vấn chọn mua laptop làm lập trình,https://thefullsnack.com/posts/chon-mua-laptop.html,"random , opinion , linuxfun"
[Review sách] Never Split the Difference: Negotiating As If Your Life Depended On It,https://quan-cam.com/posts/review-sach-never-split-the-difference, book
Lỗ hổng bảo mật làm lộ thông tin người dùng từ một sản phẩm tìm kiếm việc làm tại Việt Nam,https://codeaholicguy.com/2017/01/04/website-tim-viec-lon-nhat-nhi-viet-nam-da-de-lot-hon-4-trieu-nguoi-dung-vao-tay-toi-nhu-the-nao/,security
Học ReactJS trong 15 phút (Phần 2),https://codeaholicguy.com/2016/03/03/hoc-reactjs-trong-15-phut-phan-2/,reactjs
"Series AngularJS cho người mới: Directive, Module, Expression",https://codeaholicguy.com/2015/10/27/series-angularjs-hay-ho-directive-module-expression/,javascript
Java Bài 37: Exception Tập 1 – Làm Quen Với Exception,https://yellowcodebooks.com/2018/01/25/java-bai-37-exception-tap-1-lam-quen-voi-exception/,java
The Map of Mathematics: Bản đồ toán học,https://thefullsnack.com/posts/the-map-of-mathematics.html,maththe
[Reading] Engineer's Mini-Notebook: Communications Projects,https://thefullsnack.com/posts/engineer-mini-notebook-commproj.html,"reading , hacking , hardware , review"
Weekend Reading - 03/2017,https://thefullsnack.com/posts/good-reads-03-2017.html,"random , algorithm , review , math , rustweekend"
Thuật toán phục hồi số hữu tỉ và bài toán John's PIN,https://thefullsnack.com/posts/john-pin-problem.html,"math , algorithmthu"
Một số papers về xử lý nội dung Manga,https://thefullsnack.com/posts/manga-papers.html,"research , opencv , hackingm"
Một vài papers về DotA 2 và Machine Learning,https://thefullsnack.com/posts/paper-dota-2.html,"research , hackingm"
TDD qua ví dụ thực tế,https://thefullsnack.com/posts/tdd.html,"tdd , ruby , fizzbuzztdd"
"Elixir/Erlang, Actors model và Concurrency",https://quan-cam.com/posts/elixir-erlang-actors-model-va-concurrency, elixir
[Phỏng vấn] Parse file XML kích thước lớn như thế nào?,https://quan-cam.com/posts/parse-file-xml-lon, programming algorithm
Monitor Varnish Cache như thế nào?,https://quan-cam.com/posts/monitor-varnish, backend
Git LFS - Chí Phèo và nồi cháo hành của Thị Nở,https://quan-cam.com/posts/git-lfs-chi-pheo-va-noi-chao-hanh-cua-thi-no, git algorithm
"Good team, bad team",https://quan-cam.com/posts/good-team-bad-team, random opinion
Học ReactJS trong 15 phút (Phần 1),https://codeaholicguy.com/2016/03/01/hoc-reactjs-trong-15-phut-phan-1/,reactjs
Series Java những điều có thể bạn đã biết: Java 8 Lambda Expressions,https://codeaholicguy.com/2015/10/04/java-8-lambda-expressions/,java những điều có thể bạn đã biết
Java Bài 39: Exception Tập 3 – Try Catch Và Hơn Thế Nữa,https://yellowcodebooks.com/2018/05/28/java-bai-39-exception-tap-3-try-catch-va-hon-the-nua/,java
[Reading] What If?,https://thefullsnack.com/posts/book-what-if.html,"review , reading"
Hacking Amazon Dash Button,https://thefullsnack.com/posts/hacking-amazon-dash-button.html,"hardware , hacking , javascripthacking"
Tản mạn chuyện viết lách,https://thefullsnack.com/posts/chuyen-viet-lach.html,"random , opinion , review , writingt"
[Web nhà nghèo] Tui đã viết tính năng “chém gió” như thế nào?,https://quan-cam.com/posts/tui-da-viet-chuc-nang-chem-gio-nhu-the-nao, programming
[Review sách] Nhật ký hành trình xuyên châu Mĩ La-tinh,https://quan-cam.com/posts/che-guevara, book
Chia sẻ một số sách hay về Java,https://codeaholicguy.com/2016/02/23/chia-se-mot-so-sach-hay-ve-java/,kỹ năng làm việc
Series Java những điều có thể bạn đã biết: Java 8 Repeating Annotations,https://codeaholicguy.com/2015/10/02/repeating-annotations-in-java-8/,java những điều có thể bạn đã biết
Java Bài 35: Lớp Vô Danh (Anonymous Class),https://yellowcodebooks.com/2017/12/26/java-bai-35-lop-vo-danh-anonymous-class/,java
"Chuyện con vịt, cái máy bay và cu Tèo đọc báo",https://thefullsnack.com/posts/cu-teo-doc-bao.html,"math , random , opinionchuy , c"
Chuyện gõ tiếng Việt trên Linux,https://thefullsnack.com/posts/go-tieng-viet-linux.html,"random , opinion , linuxchuy"
Implement bài toán duyệt cây nhị phân với Rust,https://thefullsnack.com/posts/rust-binary-tree-traversal.html,"rust , algorithmimplement"
Tự học lập trình - Hỏi làm sao để được trả lời?,https://thefullsnack.com/posts/asking-guru.html,"random , opinion , reviewt"
Deep Learning? Machine Learning? Học như thế nào?,https://thefullsnack.com/posts/machine-learning-deep-learning.html,"opinion , random , reviewdeep"
Chuyện uống trà,https://quan-cam.com/posts/uong-tra, lifestyle
Tạo nhanh Restful API với Spring Boot và MongoDB,https://codeaholicguy.com/2016/02/16/tao-nhanh-restful-api-voi-spring-boot-va-mongodb/,spring
Series Java những điều có thể bạn đã biết: Hướng dẫn sử dụng Annotations,https://codeaholicguy.com/2015/06/30/getting-deal-with-custom-java-annotations/,java những điều có thể bạn đã biết
Java Bài 32: Tính Trừu Tượng (Abstraction),https://yellowcodebooks.com/2017/09/26/java-bai-32-tinh-truu-tuong-abstraction/,java
Java Bài 30: Đa Hình (Polymorphism),https://yellowcodebooks.com/2017/09/12/java-bai-30-da-hinh-polymorphism/,java
Bài toán xếp hình,https://thefullsnack.com/posts/bai-toan-xep-hinh.html,mathb
[XML DoS] Những nụ cười rực rỡ,https://quan-cam.com/posts/billion-laughs-attack, programming security
69 câu hỏi phỏng vấn về Spring (Phần cuối),https://codeaholicguy.com/2016/02/04/69-cau-hoi-phong-van-ve-spring-phan-cuoi/,spring
Tìm Hiểu Các Widget Cơ Bản,https://yellowcodebooks.com/2016/11/08/tim-hieu-cac-widget-co-ban/,các vấn đề về ui
Android Bài 8: Làm Quen Với Android Resource,https://yellowcodebooks.com/2016/10/05/android-bai-8-tim-hieu-android-resource/,android  java
Java Bài 33: Interface,https://yellowcodebooks.com/2017/10/15/java-bai-33-interface/,java
Java Bài 27: Phương Thức Getter Và Setter,https://yellowcodebooks.com/2017/08/21/java-bai-27-phuong-thuc-getter-setter/,java
Dân IT đọc sách như thế nào đây?,https://thefullsnack.com/posts/dan-it-doc-sach.html,"random , opinion , readingd"
Nhận diện khung truyện manga với OpenCV,https://thefullsnack.com/posts/manga-frame.html,"algorithm , opencv , hacking , researchnh"
Tự tạo SSH tunnel để forward port ra remote server,https://thefullsnack.com/posts/ssh-tunnel-reverse-proxy.html,randomt
Code Đức,https://quan-cam.com/posts/code-duc, random opinion
69 câu hỏi phỏng vấn về Spring (Phần 2),https://codeaholicguy.com/2016/02/02/69-cau-hoi-phong-van-ve-spring-phan-2/,spring
Android Bài 10: Đi Sâu Vào Layout,https://yellowcodebooks.com/2016/11/17/android-bai-10-di-sau-vao-layout/,android  java
Java Bài 36: Lớp Wrapper,https://yellowcodebooks.com/2018/01/19/java-bai-36-lop-wrapper/,java
OrgMode trên Vim,https://thefullsnack.com/posts/vim-org-mode.html,"vim , emacsorgmode"
"Chết server, làm gì đây?",https://quan-cam.com/posts/chet-server-lam-gi-day, backend
Euruko 2017 Notes,https://quan-cam.com/posts/euruko-2017-notes, ruby programming conference
